1/14/2015 9:00,111.52175,97.8125,69.5,68.1415,88.5,92.247
1/14/2015 10:00,113.8825,103.9375,76.25,73.4435,86.5,97.167
1/14/2015 11:00,113.211,105.3125,74.75,75.83575,89.75,100.6305
1/14/2015 12:00,112.4985,101,76,72.7305,88,98.97775
1/14/2015 13:00,112.7525,103.5,77.75,73.32325,87.25,106.46025
1/14/2015 14:00,115.3345,105.1875,79,75.6005,92.5,105.42
1/14/2015 15:00,114.321,104.75,77.75,79.17025,92.75,104.62325
1/14/2015 16:00,112.1235,102.375,76,78.241,90.5,108.85225
1/14/2015 17:00,110.8,90.5625,72,74.2315,85.75,97.0605
1/14/2015 18:00,106.275,83.625,65.25,67.7635,77.5,96.40075
1/14/2015 19:00,102.85,78.375,58.25,60.47375,69,92.3395
1/14/2015 20:00,95.6,65.6875,55.25,58.3125,66.25,84.913
1/14/2015 21:00,92.275,59.75,53.75,55.5195,63.5,79.581
1/14/2015 22:00,88.55,55.75,53.5,52.45625,60.5,76.406
1/14/2015 23:00,86.65,52.875,52.5,51.98325,59.25,75.2425
1/15/2015 0:00,86.5,51.8125,51.25,51.6045,58,71.228
1/15/2015 1:00,86.25,51.75,52,50.4795,57.5,71.745
1/15/2015 2:00,85,50.625,51.5,51.43075,58,71.2425
1/15/2015 3:00,85.625,52.6875,51.5,51.23825,57.25,71.99875
1/15/2015 4:00,87.25,53.1875,50.5,51.30175,57,71.671
1/15/2015 5:00,86.5,53.25,51,51.29975,57.25,71.5165
1/15/2015 6:00,93.025,62.3125,52.5,53.8565,61.25,72.97025
1/15/2015 7:00,97.4,81.6875,55.5,59.6835,77.25,77.99575
1/15/2015 8:00,104.8755,97.625,62.75,65.56925,81.75,90.65225
1/15/2015 9:00,110.57175,102,74.25,69.77375,89.25,106.0825
1/15/2015 10:00,108.3505,105.4375,70.25,77.492,96,107.34925
1/15/2015 11:00,104.87225,101.75,73,77.4745,94,108.34075
1/15/2015 12:00,105.57175,103.3125,70,73.94825,90,100.02625
1/15/2015 13:00,108.749,102.4375,69.75,75.44525,92.75,104.25825
1/15/2015 14:00,108.81625,107.0625,72,74.9005,91.25,103.28775
1/15/2015 15:00,111.8095,114.1875,73.5,76.997,88.75,105.97225
1/15/2015 16:00,114.1135,106.125,76.5,76.123,87,109.7885
1/15/2015 17:00,111.15,91.0625,72.25,73.39,86,107.702
1/15/2015 18:00,106.625,85.4375,66.5,68.498,75.25,100.13725
1/15/2015 19:00,101.85,78.9375,60.5,60.781,68.25,95.4585
1/15/2015 20:00,95.625,68.5,56.75,56.58025,65.5,89.521
1/15/2015 21:00,91.275,59.375,56,51.61525,62.75,87.277
1/15/2015 22:00,89.2,52.9375,54.25,50.1425,61.25,84.504
1/15/2015 23:00,87.825,49.25,52.25,50.86525,58.5,78.94725
1/16/2015 0:00,87.175,48.625,52.25,50.6085,57.5,76.78925
1/16/2015 1:00,86.525,47.875,52,50.94525,57.25,76.29725
1/16/2015 2:00,85.875,46.75,52.75,51.29875,57.75,77.03775
1/16/2015 3:00,85.775,48.375,51.5,50.73325,57.75,74.77875
1/16/2015 4:00,86.4,46.875,51.5,50.427,57.25,75.2935
1/16/2015 5:00,86.5,48.75,52,50.35525,58.75,75.5055
1/16/2015 6:00,93.925,57.9375,52.75,54.041,64.25,75.92775
1/16/2015 7:00,97.8,78.875,57,60.01275,79.75,84.21875
1/16/2015 8:00,104.225,90.5,61.25,67.216,86.25,92.4745
1/16/2015 9:00,113.46375,98.35416668,70,70.95883333,95.75,105.6658333
1/16/2015 10:00,116.20825,103.7083333,76,74.27741667,96.25,113.4251667
1/16/2015 11:00,109.6655,106.125,76.75,76.42875,93,112.65125
1/16/2015 12:00,109.69375,99.8125,73.5,72.18925,93,109.75575
1/16/2015 13:00,109.618,97.0625,71.5,73.93975,91,109.706
1/16/2015 14:00,111.75525,78.3125,70.5,75.496,96,108.09175
1/16/2015 15:00,110.124,100.6875,75,76.65025,91.75,108.145
1/16/2015 16:00,112.431,97.625,73.5,77.049,91,107.842
1/16/2015 17:00,110.25,91.1875,69.25,74.5635,88.75,105.11825
1/16/2015 18:00,106.15,82.375,66.5,68.52825,82,99.426
1/16/2015 19:00,102.35,74.375,59.75,62.15825,72.5,93.0365
1/16/2015 20:00,95.5,64.1875,55.25,56.081,68.25,88.61025
1/16/2015 21:00,90.475,56.125,53.25,53.44825,64.75,83.59025
1/16/2015 22:00,87.05,53.4375,50.25,52.94725,63,81.1225
1/16/2015 23:00,87.15,53.375,50.5,50.96975,60.25,79.1455
1/17/2015 0:00,86.675,50.875,48.5,51.325,58.75,77.38725
1/17/2015 1:00,86.775,51.125,50.75,51.6145,59,76.88525
1/17/2015 2:00,85.15,52.0625,49.25,51.61825,58.5,77.084
1/17/2015 3:00,85.775,49.5,49.25,51.67375,57.75,77.0235
1/17/2015 4:00,86.25,49.75,48.75,51.13375,57.75,77.18025
